Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,223700,-,-,-,40.97,-4.54,1,895,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Relative Humidity,Pressure,Wind Direction,Wind Speed,DHI,DNI,GHI,Solar Zenith Angle,Precipitable Water,Surface Albedo,Fill Flag,Dew Point,Asymmetry,Aerosol Optical Depth,Alpha
2022,4,18,17,30,20.200000000000003,84,780,443,2,40.050000000000004,905,312,1.5,252,41,271,62.59,1.5,0.21,0,6.2,0.64,0.091,1.22
2022,4,18,18,30,18.1,68,605,237,0,48.67,905,331,1,68,605,237,73.84,1.5,0.21,0,7.1000000000000005,0.64,0.107,1.22
2022,4,18,19,30,15.8,31,249,53,1,66.49,905,177,0.8,31,249,53,85,1.5,0.21,0,9.600000000000001,0.64,0.11900000000000001,1.22
2022,4,18,20,30,14.200000000000001,0,0,0,0,64.59,905,17,0.8,0,0,0,96.05,1.6,0.21,0,7.6000000000000005,0.64,0.11800000000000001,1.21
2022,4,18,21,30,13.100000000000001,0,0,0,3,69.81,905,32,0.8,0,0,0,106.24000000000001,1.6,0.21,0,7.7,0.64,0.11900000000000001,1.22
2022,4,18,22,30,11.9,0,0,0,3,76.2,905,45,1,0,0,0,115.23,1.6,0.21,0,7.800000000000001,0.64,0.132,1.21
2022,4,18,23,30,10.700000000000001,0,0,0,4,82.15,905,53,1.2000000000000002,0,0,0,122.36,1.5,0.21,0,7.800000000000001,0.64,0.131,1.2
2022,4,19,0,30,9.5,0,0,0,3,86.49,905,52,1.5,0,0,0,126.81,1.5,0.21,0,7.4,0.64,0.125,1.18
2022,4,19,1,30,8.4,0,0,0,3,89.36,904,49,1.6,0,0,0,127.85000000000001,1.4000000000000001,0.21,0,6.7,0.64,0.13,1.18
2022,4,19,2,30,7.5,0,0,0,1,92.06,904,43,1.7000000000000002,0,0,0,125.29,1.4000000000000001,0.21,0,6.300000000000001,0.64,0.137,1.16
2022,4,19,3,30,6.800000000000001,0,0,0,3,94.48,904,35,1.7000000000000002,0,0,0,119.59,1.3,0.21,0,6,0.64,0.135,1.1400000000000001
2022,4,19,4,30,6.300000000000001,0,0,0,1,95.91,904,22,1.8,0,0,0,111.56,1.3,0.21,0,5.7,0.64,0.132,1.1300000000000001
2022,4,19,5,30,6,0,0,0,1,96.35000000000001,904,12,2.3000000000000003,0,0,0,101.98,1.3,0.21,0,5.5,0.64,0.133,1.12
2022,4,19,6,30,6.2,0,0,0,5,93.78,904,12,3.1,0,0,0,91.43,1.3,0.21,0,5.300000000000001,0.64,0.139,1.1300000000000001
2022,4,19,7,30,7.1000000000000005,60,365,121,7,87.95,904,17,3.9000000000000004,4,0,4,80.24,1.3,0.21,0,5.2,0.64,0.17,1.17
2022,4,19,8,30,8.4,101,601,317,8,80.42,905,21,4.3,6,0,6,68.97,1.3,0.21,0,5.2,0.64,0.182,1.18
2022,4,19,9,30,9.8,124,739,518,5,73.28,905,24,4.5,24,0,24,57.79,1.3,0.21,0,5.2,0.64,0.176,1.18
2022,4,19,10,30,10.600000000000001,127,839,698,5,70.03,905,24,4.5,33,0,33,47.18,1.3,0.21,0,5.4,0.64,0.145,1.12
2022,4,19,11,30,11,133,885,832,4,67.66,904,21,4.5,59,0,59,37.93,1.3,0.21,0,5.2,0.64,0.138,1.11
2022,4,19,12,30,11.600000000000001,130,918,913,5,64.33,904,17,4.5,71,0,71,31.470000000000002,1.3,0.21,0,5.1000000000000005,0.64,0.122,1.09
2022,4,19,13,30,12.100000000000001,127,928,933,5,61.870000000000005,904,11,4.6000000000000005,55,0,55,29.82,1.3,0.21,0,5,0.64,0.114,1.09
2022,4,19,14,30,12.100000000000001,121,924,890,5,61.27,903,6,4.800000000000001,126,0,126,33.71,1.3,0.21,0,4.9,0.64,0.107,1.09
2022,4,19,15,30,11.4,113,900,786,5,62.84,903,2,5.300000000000001,93,0,93,41.56,1.4000000000000001,0.21,0,4.6000000000000005,0.64,0.101,1.1
2022,4,19,16,30,10.100000000000001,137,775,620,5,66.02,902,1,5.800000000000001,183,0,184,51.5,1.4000000000000001,0.21,0,4,0.64,0.183,1.09
2022,4,19,17,30,8.3,115,688,434,5,71.64,902,2,6.1000000000000005,81,0,81,62.410000000000004,1.4000000000000001,0.21,0,3.5,0.64,0.17500000000000002,1.1
2022,4,19,18,30,6.4,84,533,234,8,79.10000000000001,903,4,5.9,108,16,113,73.66,1.3,0.21,0,3,0.64,0.165,1.1
2022,4,19,19,30,4.9,35,203,54,8,86.85000000000001,903,8,5.300000000000001,5,0,5,84.81,1.3,0.21,7,2.9000000000000004,0.64,0.159,1.09
2022,4,19,20,30,4,0,0,0,8,92.05,903,11,4.9,0,0,0,95.85000000000001,1.2000000000000002,0.21,0,2.8000000000000003,0.64,0.139,1.07
2022,4,19,21,30,3.3000000000000003,0,0,0,7,94.29,903,12,4.6000000000000005,0,0,0,106.01,1.2000000000000002,0.21,0,2.5,0.64,0.116,1.04
2022,4,19,22,30,2.9000000000000004,0,0,0,7,94.27,903,6,4.3,0,0,0,114.97,1.2000000000000002,0.21,0,2.1,0.64,0.10200000000000001,1.02
2022,4,19,23,30,2.7,0,0,0,8,94.10000000000001,902,178,4.2,0,0,0,122.07000000000001,1.1,0.21,0,1.8,0.64,0.091,1
2022,4,20,0,30,2.7,0,0,0,7,94.18,901,351,4.3,0,0,0,126.48,1.1,0.21,0,1.9000000000000001,0.64,0.084,0.98
2022,4,20,1,30,2.7,0,0,0,8,94.96000000000001,900,349,4.7,0,0,0,127.5,1.1,0.21,0,2,0.64,0.089,1.01
2022,4,20,2,30,2.7,0,0,0,6,95.2,900,349,5,0,0,0,124.94,1.1,0.21,0,2,0.64,0.088,1.02
2022,4,20,3,30,2.7,0,0,0,7,94.94,899,350,5.1000000000000005,0,0,0,119.26,1.1,0.21,0,2,0.64,0.078,1.03
2022,4,20,4,30,2.6,0,0,0,6,95.13,899,351,5.300000000000001,0,0,0,111.26,1.1,0.21,0,1.9000000000000001,0.64,0.078,1.08
2022,4,20,5,30,2.4000000000000004,0,0,0,6,95.2,899,353,5.7,0,0,0,101.7,1.1,0.21,0,1.7000000000000002,0.64,0.073,1.08
2022,4,20,6,30,2.4000000000000004,0,0,0,7,94.21000000000001,899,355,6.1000000000000005,0,0,0,91.16,1.1,0.21,0,1.6,0.64,0.066,1.06
2022,4,20,7,30,2.7,45,526,136,6,92.36,899,179,6.4,3,0,3,79.98,1.1,0.21,0,1.6,0.64,0.069,1.05
2022,4,20,8,30,3.4000000000000004,67,755,341,7,89.41,900,4,6.7,15,0,15,68.71000000000001,1.1,0.21,0,1.8,0.64,0.065,1.03
2022,4,20,9,30,4.4,81,860,542,7,84.29,900,9,7.1000000000000005,45,0,45,57.52,1.2000000000000002,0.21,0,2,0.64,0.064,1.01
2022,4,20,10,30,5.6000000000000005,90,917,717,8,77.69,901,12,7.2,35,0,35,46.89,1.2000000000000002,0.21,0,2,0.64,0.065,1
2022,4,20,11,30,6.9,96,952,850,5,69.92,901,12,7.300000000000001,170,0,170,37.61,1.2000000000000002,0.21,0,1.8,0.64,0.064,0.98
2022,4,20,12,30,8.3,100,972,932,8,62.160000000000004,901,10,7.4,425,49,467,31.13,1.1,0.21,0,1.5,0.64,0.064,0.9500000000000001
2022,4,20,13,30,9.600000000000001,110,961,947,8,55.32,901,6,7.5,346,12,356,29.48,1.1,0.21,0,1.1,0.64,0.08,0.89
2022,4,20,14,30,10.5,101,967,908,3,50.28,901,2,7.7,496,233,690,33.42,1,0.21,0,0.6000000000000001,0.64,0.067,0.87
2022,4,20,15,30,10.700000000000001,93,953,809,5,47.910000000000004,900,180,7.6000000000000005,389,33,414,41.32,0.9,0.21,0,0.1,0.64,0.061,0.85
2022,4,20,16,30,10.3,84,915,656,3,47.54,901,357,7.4,337,61,375,51.300000000000004,0.9,0.21,0,-0.4,0.64,0.057,0.84
2022,4,20,17,30,9.4,72,848,467,2,48.93,901,356,6.800000000000001,277,94,321,62.230000000000004,0.8,0.21,0,-0.8,0.64,0.055,0.85
2022,4,20,18,30,7.800000000000001,56,709,258,3,53.74,902,356,5.7,124,4,125,73.48,0.8,0.21,0,-1,0.64,0.055,0.86
2022,4,20,19,30,5.7,28,380,64,4,63.36,903,355,4.4,16,0,16,84.63,0.8,0.21,7,-0.7000000000000001,0.64,0.056,0.88
2022,4,20,20,30,4.2,0,0,0,4,71.24,903,354,3.7,0,0,0,95.65,0.8,0.21,0,-0.5,0.64,0.059000000000000004,0.9
2022,4,20,21,30,3.1,0,0,0,1,77.5,904,351,3.4000000000000004,0,0,0,105.79,0.8,0.21,0,-0.5,0.64,0.058,0.92
2022,4,20,22,30,2.1,0,0,0,1,83.44,904,346,2.9000000000000004,0,0,0,114.72,0.8,0.21,0,-0.4,0.64,0.054,0.9400000000000001
2022,4,20,23,30,1.2000000000000002,0,0,0,0,88.95,904,341,2.5,0,0,0,121.77,0.8,0.21,0,-0.4,0.64,0.052000000000000005,0.97
2022,4,21,0,30,0.5,0,0,0,0,93.22,903,337,2.3000000000000003,0,0,0,126.15,0.9,0.21,0,-0.5,0.64,0.054,1
2022,4,21,1,30,0.1,0,0,0,0,96.89,903,335,2.2,0,0,0,127.16,0.9,0.21,0,-0.30000000000000004,0.64,0.06,1.05
2022,4,21,2,30,-0.2,0,0,0,4,100,903,332,2.1,0,0,0,124.60000000000001,1,0.21,0,-0.2,0.64,0.066,1.1
2022,4,21,3,30,-0.2,0,0,0,4,100,902,328,2.1,0,0,0,118.93,1,0.21,0,-0.2,0.64,0.07,1.1400000000000001
2022,4,21,4,30,0.2,0,0,0,4,99.28,902,322,2.4000000000000004,0,0,0,110.95,1,0.21,0,0.1,0.64,0.083,1.18
2022,4,21,5,30,0.4,0,0,0,4,97.13,902,316,2.5,0,0,0,101.41,1.1,0.21,0,0,0.64,0.093,1.19
2022,4,21,6,30,0.7000000000000001,0,0,0,0,93.68,902,316,2.5,0,0,0,90.89,1.1,0.21,0,-0.2,0.64,0.1,1.2
2022,4,21,7,30,1.7000000000000002,54,452,135,0,88.45,902,325,2.5,54,452,135,79.72,1.1,0.21,0,0,0.64,0.121,1.2
2022,4,21,8,30,3.4000000000000004,87,681,337,0,83.3,902,336,2.3000000000000003,87,681,337,68.45,1,0.21,0,0.8,0.64,0.128,1.2
2022,4,21,9,30,6,102,810,540,3,72.73,902,338,2.1,327,111,387,57.26,1,0.21,0,1.5,0.64,0.11900000000000001,1.21
2022,4,21,10,30,8.700000000000001,110,887,719,8,61.690000000000005,901,326,1.9000000000000001,260,500,604,46.61,1,0.21,0,1.7000000000000002,0.64,0.107,1.19
2022,4,21,11,30,10.600000000000001,117,925,853,8,54.92,901,306,1.9000000000000001,315,459,680,37.300000000000004,1,0.21,0,1.9000000000000001,0.64,0.105,1.16
2022,4,21,12,30,12,118,949,933,2,50.94,900,288,2,513,245,723,30.79,1,0.21,0,2.2,0.64,0.098,1.1500000000000001
2022,4,21,13,30,13,108,969,954,3,48.32,899,276,2.2,522,209,704,29.150000000000002,1,0.21,0,2.3000000000000003,0.64,0.077,1.11
2022,4,21,14,30,13.700000000000001,103,969,915,3,45.94,899,266,2.4000000000000004,496,250,706,33.13,0.9,0.21,0,2.3000000000000003,0.64,0.07100000000000001,1.06
2022,4,21,15,30,14,97,947,811,1,43.71,898,261,2.5,97,947,811,41.09,0.9,0.21,0,1.8,0.64,0.069,1.03
2022,4,21,16,30,13.700000000000001,91,899,656,8,42.22,898,258,2.5,226,505,543,51.1,0.9,0.21,0,1.1,0.64,0.073,0.99
2022,4,21,17,30,12.700000000000001,80,826,467,7,42.230000000000004,897,257,2.3000000000000003,217,322,367,62.04,0.8,0.21,0,0.2,0.64,0.074,0.9500000000000001
2022,4,21,18,30,10.9,64,670,256,0,49.620000000000005,897,258,1.5,64,670,256,73.31,0.8,0.21,0,0.8,0.64,0.081,0.9500000000000001
2022,4,21,19,30,8.4,33,327,64,1,69.18,897,257,1.1,33,327,64,84.45,0.8,0.21,0,3.1,0.64,0.08700000000000001,0.96
2022,4,21,20,30,6.300000000000001,0,0,0,4,73.78,898,252,1.2000000000000002,0,0,0,95.45,0.9,0.21,0,2,0.64,0.081,0.98
2022,4,21,21,30,5,0,0,0,5,76.14,898,243,1.3,0,0,0,105.56,1,0.21,0,1.1,0.64,0.075,1.05
2022,4,21,22,30,4.5,0,0,0,8,78.62,897,230,1.3,0,0,0,114.46000000000001,1.1,0.21,0,1.1,0.64,0.081,1.11
2022,4,21,23,30,4.4,0,0,0,8,82.05,897,216,1.3,0,0,0,121.48,1.2000000000000002,0.21,0,1.6,0.64,0.082,1.1400000000000001
2022,4,22,0,30,4.3,0,0,0,7,85.35000000000001,896,204,1.5,0,0,0,125.83,1.2000000000000002,0.21,0,2.1,0.64,0.081,1.11
2022,4,22,1,30,4.2,0,0,0,8,89.54,896,195,1.7000000000000002,0,0,0,126.82000000000001,1.2000000000000002,0.21,0,2.6,0.64,0.084,1.06
2022,4,22,2,30,4.4,0,0,0,7,92.86,895,187,2.1,0,0,0,124.26,1.1,0.21,0,3.3000000000000003,0.64,0.088,1.04
2022,4,22,3,30,4.7,0,0,0,7,94.7,895,181,2.6,0,0,0,118.61,1.1,0.21,0,3.9000000000000004,0.64,0.088,1.02
2022,4,22,4,30,5,0,0,0,7,94.99,894,177,3.1,0,0,0,110.65,1.2000000000000002,0.21,0,4.3,0.64,0.083,1.01
2022,4,22,5,30,5.1000000000000005,0,0,0,7,95.60000000000001,893,173,3.3000000000000003,0,0,0,101.14,1.2000000000000002,0.21,0,4.5,0.64,0.08,1.01
2022,4,22,6,30,5.300000000000001,0,0,0,7,95.07000000000001,893,171,3.7,0,0,0,90.10000000000001,1.3,0.21,0,4.6000000000000005,0.64,0.082,1.03
2022,4,22,7,30,5.800000000000001,49,501,141,7,92.8,893,172,4.3,4,0,4,79.47,1.4000000000000001,0.21,0,4.7,0.64,0.085,1.03
2022,4,22,8,30,6.300000000000001,75,721,342,6,90.56,892,173,5.1000000000000005,71,1,71,68.2,1.4000000000000001,0.21,0,4.9,0.64,0.08600000000000001,1.02
2022,4,22,9,30,6.800000000000001,90,833,543,6,87.59,892,174,5.800000000000001,149,3,150,57,1.4000000000000001,0.21,0,4.9,0.64,0.084,1.02
2022,4,22,10,30,7.300000000000001,100,894,718,6,83.98,892,176,6.4,196,3,198,46.33,1.4000000000000001,0.21,0,4.800000000000001,0.64,0.084,1.02
2022,4,22,11,30,7.800000000000001,107,925,847,6,80.74,891,178,6.800000000000001,345,24,365,36.99,1.5,0.21,0,4.7,0.64,0.085,1.03
2022,4,22,12,30,8.200000000000001,107,950,926,6,78.42,891,182,7,399,27,423,30.45,1.5,0.21,0,4.7,0.64,0.077,1.04
2022,4,22,13,30,8.4,107,958,946,6,77.05,890,185,6.7,224,1,225,28.82,1.4000000000000001,0.21,0,4.6000000000000005,0.64,0.075,1.05
2022,4,22,14,30,8.6,106,946,901,6,76.94,889,182,6.300000000000001,332,12,342,32.85,1.4000000000000001,0.21,0,4.800000000000001,0.64,0.078,1.02
2022,4,22,15,30,8.5,97,927,798,6,79.08,888,175,6.1000000000000005,239,5,242,40.86,1.5,0.21,0,5.1000000000000005,0.64,0.069,0.99
2022,4,22,16,30,7.800000000000001,85,892,648,6,83.71000000000001,888,167,6.1000000000000005,185,4,188,50.9,1.5,0.21,0,5.2,0.64,0.061,0.98
2022,4,22,17,30,6.9,72,825,461,6,88.81,887,165,5.800000000000001,76,0,76,61.86,1.5,0.21,0,5.2,0.64,0.056,0.97
2022,4,22,18,30,6.300000000000001,55,693,256,7,91.48,887,168,5,96,9,99,73.13,1.5,0.21,0,5,0.64,0.053,0.9400000000000001
2022,4,22,19,30,6,30,372,67,6,93.13,887,176,4.1000000000000005,11,0,11,84.27,1.4000000000000001,0.21,7,5,0.64,0.059000000000000004,0.91
2022,4,22,20,30,5.7,0,0,0,6,95.06,887,190,3.8000000000000003,0,0,0,95.25,1.3,0.21,0,5,0.64,0.057,0.86
2022,4,22,21,30,5.2,0,0,0,4,96.42,888,202,3.7,0,0,0,105.34,1.2000000000000002,0.21,0,4.7,0.64,0.051000000000000004,0.84
2022,4,22,22,30,4.5,0,0,0,7,96.2,888,207,3.8000000000000003,0,0,0,114.21000000000001,1.1,0.21,0,3.9000000000000004,0.64,0.05,0.85
2022,4,22,23,30,4,0,0,0,6,95.86,888,205,4,0,0,0,121.19,1.1,0.21,0,3.4000000000000004,0.64,0.048,0.87
2022,4,23,0,30,3.7,0,0,0,4,95.04,888,207,4.3,0,0,0,125.51,1,0.21,0,3,0.64,0.041,0.92
2022,4,23,1,30,3.3000000000000003,0,0,0,7,95.32000000000001,888,212,4.4,0,0,0,126.48,1,0.21,0,2.6,0.64,0.033,1.01
2022,4,23,2,30,2.9000000000000004,0,0,0,7,95.10000000000001,888,219,4.5,0,0,0,123.93,1,0.21,0,2.2,0.64,0.029,1.05
2022,4,23,3,30,2.5,0,0,0,7,95.3,889,223,4.3,0,0,0,118.29,1,0.21,0,1.8,0.64,0.03,0.99
2022,4,23,4,30,2.2,0,0,0,5,95.65,889,227,3.9000000000000004,0,0,0,110.36,1,0.21,0,1.6,0.64,0.034,0.97
2022,4,23,5,30,2.1,0,0,0,5,95.18,889,232,3.6,0,0,0,100.86,1,0.21,0,1.4000000000000001,0.64,0.036000000000000004,0.9500000000000001
2022,4,23,6,30,2.2,0,0,0,5,93.95,890,238,3.7,0,0,0,89.88,1,0.21,7,1.3,0.64,0.036000000000000004,0.9400000000000001
2022,4,23,7,30,2.7,41,602,154,5,91.79,891,248,4.4,5,0,5,79.22,1,0.21,0,1.5,0.64,0.042,0.96
2022,4,23,8,30,3.7,60,800,360,5,86.47,892,257,5.300000000000001,121,1,121,67.95,1,0.21,0,1.7000000000000002,0.64,0.043000000000000003,0.99
2022,4,23,9,30,5,70,901,564,5,79.76,893,262,5.9,104,0,104,56.74,1,0.21,0,1.8,0.64,0.039,1.06
2022,4,23,10,30,6,77,956,740,4,73.44,893,264,6.4,149,0,149,46.06,1,0.21,0,1.6,0.64,0.038,1.1300000000000001
2022,4,23,11,30,6.800000000000001,81,987,873,5,67.92,894,264,6.7,42,0,42,36.69,1,0.21,0,1.3,0.64,0.036000000000000004,1.17
2022,4,23,12,30,7.5,82,1004,951,7,63.28,895,265,6.9,262,3,264,30.12,1,0.21,0,1,0.64,0.034,1.19
2022,4,23,13,30,8.3,83,1007,968,7,58.61,895,266,7.1000000000000005,464,102,554,28.490000000000002,1,0.21,0,0.7000000000000001,0.64,0.034,1.18
2022,4,23,14,30,8.9,82,998,923,8,56.04,895,267,7.2,423,111,516,32.57,1,0.21,0,0.6000000000000001,0.64,0.035,1.16
2022,4,23,15,30,9.1,79,976,819,8,56.29,896,269,7.2,368,187,509,40.63,1,0.21,0,0.9,0.64,0.036000000000000004,1.1400000000000001
2022,4,23,16,30,8.8,73,933,664,7,59.59,896,270,6.7,233,491,544,50.71,1.1,0.21,0,1.4000000000000001,0.64,0.037,1.12
2022,4,23,17,30,8.200000000000001,65,857,472,6,65.93,897,270,5.800000000000001,163,10,167,61.690000000000005,1.2000000000000002,0.21,0,2.2,0.64,0.04,1.09
2022,4,23,18,30,7.5,52,726,265,6,73.71000000000001,898,269,4.800000000000001,78,3,79,72.96000000000001,1.2000000000000002,0.21,0,3.1,0.64,0.042,1.06
2022,4,23,19,30,6.800000000000001,28,419,71,8,80,899,269,4,13,0,13,84.09,1.3,0.21,7,3.6,0.64,0.045,1.03
2022,4,23,20,30,6.300000000000001,0,0,0,8,83.49,900,270,3.7,0,0,0,95.05,1.3,0.21,0,3.7,0.64,0.049,1.01
2022,4,23,21,30,6,0,0,0,3,85.05,901,272,3.5,0,0,0,105.12,1.2000000000000002,0.21,0,3.7,0.64,0.049,1.01
2022,4,23,22,30,5.5,0,0,0,5,87.38,901,273,3.3000000000000003,0,0,0,113.95,1.2000000000000002,0.21,0,3.6,0.64,0.048,1.01
2022,4,23,23,30,4.9,0,0,0,1,90.02,902,273,3,0,0,0,120.9,1.1,0.21,0,3.4000000000000004,0.64,0.047,1.01
2022,4,24,0,30,3.9000000000000004,0,0,0,1,94.76,902,273,2.7,0,0,0,125.19,0.9,0.21,0,3.1,0.64,0.045,1
2022,4,24,1,30,2.7,0,0,0,1,100,902,273,2.4000000000000004,0,0,0,126.15,0.8,0.21,0,2.7,0.64,0.045,0.96
2022,4,24,2,30,1.8,0,0,0,1,100,902,276,2,0,0,0,123.59,0.7000000000000001,0.21,0,1.8,0.64,0.048,0.93
2022,4,24,3,30,1.6,0,0,0,1,100,902,277,1.9000000000000001,0,0,0,117.98,0.6000000000000001,0.21,0,1.6,0.64,0.052000000000000005,0.9400000000000001
2022,4,24,4,30,1.9000000000000001,0,0,0,1,100,903,277,1.9000000000000001,0,0,0,110.07000000000001,0.6000000000000001,0.21,0,1.9000000000000001,0.64,0.057,0.98
2022,4,24,5,30,1.9000000000000001,0,0,0,1,99.39,903,272,1.8,0,0,0,100.59,0.6000000000000001,0.21,0,1.8,0.64,0.058,0.99
2022,4,24,6,30,1.9000000000000001,0,0,0,1,96.53,903,262,1.5,0,0,0,89.65,0.6000000000000001,0.21,0,1.4000000000000001,0.64,0.056,0.99
2022,4,24,7,30,2.5,47,589,159,0,91.78,904,256,1.5,47,589,159,78.98,0.6000000000000001,0.21,0,1.3,0.64,0.062,1.01
2022,4,24,8,30,4.2,70,787,368,0,83.96000000000001,904,256,1.8,70,787,368,67.71000000000001,0.6000000000000001,0.21,0,1.7000000000000002,0.64,0.067,1.01
2022,4,24,9,30,7,82,892,575,1,67.5,905,261,2.1,82,892,575,56.49,0.6000000000000001,0.21,0,1.4000000000000001,0.64,0.064,1.01
2022,4,24,10,30,10,90,946,749,0,51.74,905,269,2.5,90,946,749,45.79,0.7000000000000001,0.21,0,0.5,0.64,0.06,1.01
2022,4,24,11,30,12,97,975,882,1,45.95,905,273,2.6,97,975,882,36.4,0.7000000000000001,0.21,0,0.7000000000000001,0.64,0.063,1.01
2022,4,24,12,30,13.4,102,983,955,3,44.28,905,274,2.6,486,133,602,29.79,0.8,0.21,0,1.5,0.64,0.066,1.02
2022,4,24,13,30,14.4,103,987,972,3,43.25,904,276,2.7,529,199,704,28.17,0.8,0.21,0,2.1,0.64,0.066,1.04
2022,4,24,14,30,14.9,102,971,923,3,42.9,904,280,2.6,505,219,691,32.3,0.9,0.21,0,2.4000000000000004,0.64,0.069,1.07
2022,4,24,15,30,15,98,942,815,2,43.03,904,284,2.6,440,264,640,40.410000000000004,1,0.21,0,2.5,0.64,0.07200000000000001,1.09
2022,4,24,16,30,14.8,91,898,662,3,43.47,904,288,2.6,380,132,464,50.52,1,0.21,0,2.5,0.64,0.073,1.07
2022,4,24,17,30,14,80,820,471,3,45.65,904,292,2.3000000000000003,278,69,311,61.51,1,0.21,0,2.4000000000000004,0.64,0.075,1.05
2022,4,24,18,30,12.200000000000001,63,672,262,3,52.59,904,299,1.5,118,3,119,72.78,1.1,0.21,0,2.8000000000000003,0.64,0.078,1.04
2022,4,24,19,30,9.600000000000001,33,356,71,0,74.66,905,312,1,33,356,71,83.92,1.1,0.21,0,5.300000000000001,0.64,0.081,1.03
2022,4,24,20,30,8.200000000000001,0,0,0,5,74.07000000000001,905,325,1,0,0,0,94.85000000000001,1.1,0.21,0,3.9000000000000004,0.64,0.085,1.04
2022,4,24,21,30,7.6000000000000005,0,0,0,5,75.79,906,334,1,0,0,0,104.9,1.1,0.21,0,3.6,0.64,0.08700000000000001,1.04
2022,4,24,22,30,7.1000000000000005,0,0,0,1,76.19,906,340,0.9,0,0,0,113.7,1.1,0.21,0,3.2,0.64,0.089,1.05
2022,4,24,23,30,6.7,0,0,0,1,75.97,905,346,0.8,0,0,0,120.62,1.1,0.21,0,2.8000000000000003,0.64,0.089,1.06
2022,4,25,0,30,6.5,0,0,0,0,75.10000000000001,905,179,0.7000000000000001,0,0,0,124.88000000000001,1.1,0.21,0,2.4000000000000004,0.64,0.08700000000000001,1.05
2022,4,25,1,30,6.2,0,0,0,0,75.38,905,24,0.6000000000000001,0,0,0,125.82000000000001,1,0.22,0,2.2,0.64,0.083,1.03
2022,4,25,2,30,5.7,0,0,0,0,77.26,905,53,0.6000000000000001,0,0,0,123.27,1,0.22,0,2,0.64,0.08,1
2022,4,25,3,30,4.800000000000001,0,0,0,0,81.46000000000001,904,76,0.8,0,0,0,117.67,1,0.22,0,1.9000000000000001,0.64,0.078,1
2022,4,25,4,30,3.9000000000000004,0,0,0,1,85.81,904,91,0.9,0,0,0,109.78,0.9,0.22,0,1.7000000000000002,0.64,0.079,1.02
2022,4,25,5,30,3.2,0,0,0,1,88.92,904,102,1.1,0,0,0,100.32000000000001,0.9,0.22,0,1.5,0.64,0.084,1.04
2022,4,25,6,30,4,0,0,0,1,83,905,111,1,0,0,0,89.44,0.9,0.22,0,1.4000000000000001,0.64,0.08700000000000001,1.04
2022,4,25,7,30,6.6000000000000005,51,539,156,0,74.5,905,119,1.4000000000000001,51,539,156,78.74,0.9,0.22,0,2.4000000000000004,0.64,0.084,1.04
2022,4,25,8,30,9.9,74,754,363,0,59.56,905,133,2,74,754,363,67.47,0.9,0.22,0,2.4000000000000004,0.64,0.081,1.04
2022,4,25,9,30,12.600000000000001,88,859,566,0,51.95,905,153,2.2,88,859,566,56.25,0.9,0.22,0,3,0.64,0.08,1.05
2022,4,25,10,30,14.3,97,921,742,0,48.14,905,167,2.4000000000000004,97,921,742,45.53,0.9,0.22,0,3.5,0.64,0.077,1.05
2022,4,25,11,30,15.700000000000001,101,958,875,0,45.27,905,174,2.6,101,958,875,36.1,0.9,0.22,0,3.9000000000000004,0.64,0.07200000000000001,1.05
2022,4,25,12,30,16.7,104,971,949,0,43.47,905,178,2.7,104,971,949,29.47,1,0.22,0,4.2,0.64,0.07100000000000001,1.05
2022,4,25,13,30,17.400000000000002,100,982,968,1,42.18,904,180,2.8000000000000003,100,982,968,27.85,1,0.22,0,4.4,0.64,0.063,1.19
2022,4,25,14,30,17.7,98,972,923,0,41.68,904,182,2.9000000000000004,98,972,923,32.02,1,0.22,0,4.5,0.64,0.064,1.19
2022,4,25,15,30,17.7,93,945,816,0,41.42,904,184,2.9000000000000004,93,945,816,40.18,1.1,0.22,0,4.4,0.64,0.065,1.19
2022,4,25,16,30,17.400000000000002,86,904,664,0,41.72,903,185,2.8000000000000003,86,904,664,50.33,1.1,0.22,0,4.3,0.64,0.065,1.19
2022,4,25,17,30,16.5,76,830,474,0,44.01,903,185,2.5,76,830,474,61.33,1.1,0.22,0,4.2,0.64,0.067,1.18
